time,code,description,disposition,location,patrol_zone,landmark,lat,long,year,month,day_of_year,day_of_month,day_of_week,hour,semester,enrollment,pop_total,pop_male,pop_female,pop_under_5,pop_5_9,pop_10_14,pop_15_19,pop_20_24,pop_25_34,pop_35_44,pop_45_54,pop_55_59,pop_60_64,pop_65_74,pop_75_84,pop_over_84,inc_lesser_10,inc_10_15,inc_15_25,inc_25_35,inc_35_50,inc_50_75,inc_75_100,inc_100_150,inc_150_200,inc_greater_200,inc_median,inc_mean
2010-01-16 19:15:00,7399,Miscellaneous Offenses,Prosecution Declined,NONCAM,Z1,,33.773123999999996,-84.403163,2010,1,16,16,5,19,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-16 19:45:00,7399,Miscellaneous Offenses,,ONCAMRES,Z2,Fourth Street Apartments (Stein House),0.0,0.0,2010,1,16,16,5,19,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-16 20:00:00,7399,Miscellaneous Offenses,,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.),33.7772624904425,-84.40386736915849,2010,1,16,16,5,20,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-16 21:02:00,7399,Miscellaneous Offenses,Prosecution Declined,ONCAM,Z2,Georgia Tech Hotel & Conference Center,33.7763985841182,-84.3887992432227,2010,1,16,16,5,21,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-16 22:30:00,2308,Larceny - From Building,,NONCAM,Z3,Alpha Tau Omega Fraternity,33.775921891856605,-84.3940366801518,2010,1,16,16,5,22,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-17 04:42:00,5404,Driving Under the Influence of Alcohol,Cleared by Arrest,PUB,Z1,"Northside Drive, NW @ Fourteenth Street, NW  Z4",0.0,0.0,2010,1,17,17,6,4,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-17 05:15:00,4199,Liquor Law Violation Offense Free Text,Prosecution Declined,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.),33.7772624904425,-84.40386736915849,2010,1,17,17,6,5,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-17 19:33:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z2,,33.773123999999996,-84.403163,2010,1,17,17,6,19,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-18 02:37:00,7399,Miscellaneous Offenses,Prosecution Declined,PUB,OFFCAM,"Third Street, NW b/w West Peachtree Street, NW and Spring Street, NW",0.0,0.0,2010,1,18,18,0,2,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-18 03:06:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z1,"State Street, NW @ Fourteenth Street, NW",0.0,0.0,2010,1,18,18,0,3,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-18 07:52:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2010,1,18,18,0,7,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-18 12:09:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ McAfee Street, NW",0.0,0.0,2010,1,18,18,0,12,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-18 15:20:00,2308,Larceny - From Building,Cleared by Arrest,ONCAM,Z3,Love Building,33.7789564125,-84.4013146596,2010,1,18,18,0,15,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-18 18:10:00,7399,Miscellaneous Offenses,Unfounded,ONCAM,Z2,Rich Building   51C,0.0,0.0,2010,1,18,18,0,18,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-19 00:30:00,2308,Larceny - From Building,Cleared by Arrest,ONCAMRES,Z4,Hemphill Avenue Apartments,0.0,0.0,2010,1,19,19,1,0,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-19 01:50:00,5404,Driving Under the Influence of Alcohol,Unfounded,PUB,Z1,,33.773123999999996,-84.403163,2010,1,19,19,1,1,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-19 13:30:00,7399,Miscellaneous Offenses,,PUB,Z1,"Fowler Street, NW b/w Fifth Street, NW & Sixth Street, NW",0.0,0.0,2010,1,19,19,1,13,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-19 17:00:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2010,1,19,19,1,17,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-19 18:22:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Cherry Street, NW",0.0,0.0,2010,1,19,19,1,18,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-19 19:57:00,2308,Larceny - From Building,,ONCAM,Z2,Georgia Tech Parking &  Transportation Department,0.0,0.0,2010,1,19,19,1,19,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-20 02:20:00,2399,Larceny Offense Free Text,,PUB,Z4,,33.773123999999996,-84.403163,2010,1,20,20,2,2,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-20 08:00:00,7399,Miscellaneous Offenses,,ONCAM,Z3,Van Leer Electrical Engineering Building,33.7794998804019,-84.40233694088559,2010,1,20,20,2,8,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-20 08:25:00,7399,Miscellaneous Offenses,,ONCAM,Z2,,33.773123999999996,-84.403163,2010,1,20,20,2,8,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-20 16:00:00,2305,Larceny - Articles from Vehicle,,ONCAM,Z4,Woodruff Residence Hall Parking Lot,33.7789337787049,-84.4061169086705,2010,1,20,20,2,16,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-20 22:00:00,2305,Larceny - Articles from Vehicle,,ONCAM,Z3,Boggs Building Lot (North),0.0,0.0,2010,1,20,20,2,22,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-21 08:30:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Howey Physics Building,33.775432718998104,-84.4025480646915,2010,1,21,21,3,8,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-21 12:00:00,2305,Larceny - Articles from Vehicle,,ONCAM,Z4,,33.773123999999996,-84.403163,2010,1,21,21,3,12,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-21 17:00:00,7399,Miscellaneous Offenses,,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.),33.7772624904425,-84.40386736915849,2010,1,21,21,3,17,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 00:10:00,7399,Miscellaneous Offenses,Unfounded,ONCAMRES,Z2,,33.773123999999996,-84.403163,2010,1,22,22,4,0,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 02:30:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z2,Eighth Street @ West Peachtree Street,0.0,0.0,2010,1,22,22,4,2,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 08:26:00,2317,Larceny - Bicycle,,ONCAM,Z2,Barnes and Noble Bookstore 172,0.0,0.0,2010,1,22,22,4,8,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 11:25:00,7399,Miscellaneous Offenses,,ONCAM,Z3,Student Health Center,33.775432718998104,-84.4025480646915,2010,1,22,22,4,11,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 11:30:00,7399,Miscellaneous Offenses,Prosecution Declined,ONCAM,Z4,,33.773123999999996,-84.403163,2010,1,22,22,4,11,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 16:07:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Student Health Center,33.775432718998104,-84.4025480646915,2010,1,22,22,4,16,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 17:36:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Technology Square Parking Deck,33.775558870511496,-84.38881120536779,2010,1,22,22,4,17,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 18:11:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Beringause Building,33.7794168846882,-84.4021531510833,2010,1,22,22,4,18,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-22 22:30:00,2308,Larceny - From Building,,ONCAM,Z3,Student Center,33.7773894532303,-84.4023847826742,2010,1,22,22,4,22,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-23 00:49:00,3562,Marijuana - Possession of,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments East,33.7712915716627,-84.3913324013709,2010,1,23,23,5,0,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-23 01:03:00,7399,Miscellaneous Offenses,,ONCAMRES,Z4,Crecine Apartments,33.7773819172964,-84.4023865472348,2010,1,23,23,5,1,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-23 03:42:00,5707,Criminal Trespass,Prosecution Declined,ONCAMRES,Z1,Center Street Apartments,33.780568077305695,-84.4033225242822,2010,1,23,23,5,3,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-23 11:09:00,7399,Miscellaneous Offenses,,ONCAM,Z3,Student Center,33.7773894532303,-84.4023847826742,2010,1,23,23,5,11,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-23 21:02:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAM,Z3,Ferst Center for the Arts,33.77739698916189,-84.4023830181147,2010,1,23,23,5,21,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-23 23:16:00,7399,Miscellaneous Offenses,Prosecution Declined,PUB,Z2,,33.773123999999996,-84.403163,2010,1,23,23,5,23,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 00:40:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,OFFCAM,,33.773123999999996,-84.403163,2010,1,24,24,6,0,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 01:35:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,OFFCAM,"Spring Street, NW @ Fifth Street, NW",0.0,0.0,2010,1,24,24,6,1,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 02:00:00,4199,Liquor Law Violation Offense Free Text,Prosecution Declined,ONCAMRES,Z2,Towers Residence Hall,33.7734323259,-84.3910001152,2010,1,24,24,6,2,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 05:18:00,7399,Miscellaneous Offenses,Extradition Declined,ONCAM,Z3,Howey Physics Building,33.775432718998104,-84.4025480646915,2010,1,24,24,6,5,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 07:00:00,7399,Miscellaneous Offenses,,ONCAMRES,Z2,Harris Residence Hall,33.774681795700005,-84.3963793884,2010,1,24,24,6,7,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 14:30:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Brittain Dining Hall,33.7724462678,-84.3913032528,2010,1,24,24,6,14,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 18:20:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Bobby Dodd Stadium,33.779796139075195,-84.40261024356391,2010,1,24,24,6,18,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-24 22:13:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z1,,33.773123999999996,-84.403163,2010,1,24,24,6,22,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 01:31:00,7399,Miscellaneous Offenses,Extradition Declined,PUB,Z1,,33.773123999999996,-84.403163,2010,1,25,25,0,1,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 08:00:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Student Health Center,33.775432718998104,-84.4025480646915,2010,1,25,25,0,8,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 11:00:00,2317,Larceny - Bicycle,,ONCAM,Z1,E S & T Building,0.0,0.0,2010,1,25,25,0,11,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 12:25:00,2999,Damage to Property Offense Free Text,,ONCAM,Z1,Facilities,33.7801446468745,-84.39774135780729,2010,1,25,25,0,12,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 15:00:00,2317,Larceny - Bicycle,,ONCAM,Z1,ESM Building,0.0,0.0,2010,1,25,25,0,15,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 16:07:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z3,"Ferst Drive, NW @ Atlantic Drive, NW",0.0,0.0,2010,1,25,25,0,16,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 20:11:00,5308,False Fire Alarm,,ONCAM,Z2,Bobby Dodd Stadium,33.779796139075195,-84.40261024356391,2010,1,25,25,0,20,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-25 23:57:00,5404,Driving Under the Influence of Alcohol,Cleared by Arrest,PUB,Z1,,33.773123999999996,-84.403163,2010,1,25,25,0,23,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-26 08:00:00,2699,Fraudulent Activity Offense Free ,Prosecution Declined,ONCAM,Z2,,33.773123999999996,-84.403163,2010,1,26,26,1,8,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
2010-01-26 12:30:00,7399,Miscellaneous Offenses,,ONCAM,Z3,College of Computing,33.7766396726015,-84.39781478504258,2010,1,26,26,1,12,spring,18879.0,413462,205715,207747,26619,22606,19818,30806,41124,77791,62812,52482,22436,16779,22092,12431,5666,23678,12421,18772,18419,21725,26366,16067,18490,8005,14504,45171,79299
